Dataset,Seed,Analysis Type,Model,AUROC Score,AUROC std,RMSE,Spearman,avgp,avgp_std,davgp,davgp_std
ppbr_az,4,Regression,Grande Closed (Text),,,16.87461023978264,,,,,
ppbr_az,4,Regression,CLAMP,,,16.385622784375244,,,,,
ppbr_az,4,Regression,coati2,,,15.992962872741373,,,,,
ppbr_az,5,Regression,Barlow Closed (Text),,,15.880698064528772,,,,,
ppbr_az,5,Regression,Grande Closed (Text),,,16.108545996951964,,,,,
ppbr_az,5,Regression,CLAMP,,,14.831911225354943,,,,,
ppbr_az,5,Regression,coati2,,,14.776356049562027,,,,,
ppbr_az,6,Regression,Barlow Closed (Text),,,17.401134592766503,,,,,
ppbr_az,6,Regression,Grande Closed (Text),,,17.059605101281345,,,,,
ppbr_az,6,Regression,CLAMP,,,15.29449777479601,,,,,
ppbr_az,6,Regression,coati2,,,15.518741404201466,,,,,
ppbr_az,7,Regression,Barlow Closed (Text),,,17.50100447909445,,,,,
ppbr_az,7,Regression,Grande Closed (Text),,,16.479106253762176,,,,,
ppbr_az,7,Regression,CLAMP,,,15.058978999420436,,,,,
ppbr_az,7,Regression,coati2,,,16.419582755919773,,,,,
ppbr_az,8,Regression,Barlow Closed (Text),,,15.704012154206486,,,,,
ppbr_az,8,Regression,Grande Closed (Text),,,15.308859939708412,,,,,
ppbr_az,8,Regression,CLAMP,,,14.551235075964954,,,,,
ppbr_az,8,Regression,coati2,,,14.835147299837733,,,,,
ppbr_az,9,Regression,Barlow Closed (Text),,,16.493287814008575,,,,,
ppbr_az,9,Regression,Grande Closed (Text),,,15.64698140679047,,,,,
ppbr_az,9,Regression,CLAMP,,,14.614896300154838,,,,,
ppbr_az,9,Regression,coati2,,,15.01605656966628,,,,,
vdss_lombardo,0,Regression,Barlow Closed (Text),,,,0.3618354844807437,,,,
vdss_lombardo,0,Regression,Grande Closed (Text),,,,0.4093850142627538,,,,
vdss_lombardo,0,Regression,CLAMP,,,,0.4614689008712259,,,,
vdss_lombardo,0,Regression,coati2,,,,0.4283200853747754,,,,
vdss_lombardo,1,Regression,Barlow Closed (Text),,,,0.3147001624718916,,,,
vdss_lombardo,1,Regression,Grande Closed (Text),,,,0.3789316113468418,,,,
vdss_lombardo,1,Regression,CLAMP,,,,0.4843158688776019,,,,
vdss_lombardo,1,Regression,coati2,,,,0.377903786535857,,,,
vdss_lombardo,2,Regression,Barlow Closed (Text),,,,0.352786415328425,,,,
vdss_lombardo,2,Regression,Grande Closed (Text),,,,0.432599353789318,,,,
vdss_lombardo,2,Regression,CLAMP,,,,0.5591179413019899,,,,
vdss_lombardo,2,Regression,coati2,,,,0.4826145680929355,,,,
vdss_lombardo,3,Regression,Barlow Closed (Text),,,,0.3003280254988268,,,,
vdss_lombardo,3,Regression,Grande Closed (Text),,,,0.3730124454822124,,,,
vdss_lombardo,3,Regression,CLAMP,,,,0.5364731180126951,,,,
vdss_lombardo,3,Regression,coati2,,,,0.3970974777389633,,,,
vdss_lombardo,4,Regression,Barlow Closed (Text),,,,0.3995213433050033,,,,
vdss_lombardo,4,Regression,Grande Closed (Text),,,,0.4201403976760497,,,,
vdss_lombardo,4,Regression,CLAMP,,,,0.5485955020029251,,,,
vdss_lombardo,4,Regression,coati2,,,,0.4821997087673862,,,,
vdss_lombardo,5,Regression,Barlow Closed (Text),,,,0.2810686476117814,,,,
vdss_lombardo,5,Regression,Grande Closed (Text),,,,0.3969419392393969,,,,
vdss_lombardo,5,Regression,CLAMP,,,,0.5193524068556408,,,,
vdss_lombardo,5,Regression,coati2,,,,0.4881033810384771,,,,
vdss_lombardo,6,Regression,Barlow Closed (Text),,,,0.3605059986438529,,,,
vdss_lombardo,6,Regression,Grande Closed (Text),,,,0.4494772104996678,,,,
vdss_lombardo,6,Regression,CLAMP,,,,0.5195019700316147,,,,
vdss_lombardo,6,Regression,coati2,,,,0.4014732555073205,,,,
vdss_lombardo,7,Regression,Barlow Closed (Text),,,,0.3209861275067265,,,,
vdss_lombardo,7,Regression,Grande Closed (Text),,,,0.3559522880584234,,,,
vdss_lombardo,7,Regression,CLAMP,,,,0.4022819646212652,,,,
vdss_lombardo,7,Regression,coati2,,,,0.4834011746830485,,,,
vdss_lombardo,8,Regression,Barlow Closed (Text),,,,0.3917832189533226,,,,
vdss_lombardo,8,Regression,Grande Closed (Text),,,,0.3368918844985928,,,,
vdss_lombardo,8,Regression,CLAMP,,,,0.4897288003298391,,,,
vdss_lombardo,8,Regression,coati2,,,,0.4804947023703607,,,,
vdss_lombardo,9,Regression,Barlow Closed (Text),,,,0.365272881806053,,,,
vdss_lombardo,9,Regression,Grande Closed (Text),,,,0.4204882037601237,,,,
vdss_lombardo,9,Regression,CLAMP,,,,0.5275190607456619,,,,
vdss_lombardo,9,Regression,coati2,,,,0.5239045796868309,,,,
ld50_zhu,0,Regression,Barlow Closed (Text),,,0.8716200153527505,,,,,
ld50_zhu,0,Regression,Grande Closed (Text),,,0.8678553708274542,,,,,
ld50_zhu,0,Regression,CLAMP,,,0.9055751525522208,,,,,
ld50_zhu,0,Regression,coati2,,,0.8547328955538125,,,,,
ld50_zhu,1,Regression,Barlow Closed (Text),,,0.7263084080579021,,,,,
ld50_zhu,1,Regression,Grande Closed (Text),,,0.740832156004548,,,,,
ld50_zhu,1,Regression,CLAMP,,,0.7672457623584517,,,,,
ld50_zhu,1,Regression,coati2,,,0.705959667197971,,,,,
ld50_zhu,2,Regression,Barlow Closed (Text),,,0.7826757364303261,,,,,
ld50_zhu,2,Regression,Grande Closed (Text),,,0.7804835910313939,,,,,
ld50_zhu,2,Regression,CLAMP,,,0.8081077133728857,,,,,
ld50_zhu,2,Regression,coati2,,,0.7739260932303891,,,,,
ld50_zhu,3,Regression,Barlow Closed (Text),,,0.8203297157344818,,,,,
ld50_zhu,3,Regression,Grande Closed (Text),,,0.7893770906154113,,,,,
ld50_zhu,3,Regression,CLAMP,,,0.8571816338684182,,,,,
ld50_zhu,3,Regression,coati2,,,0.7770652206848228,,,,,
ld50_zhu,4,Regression,Barlow Closed (Text),,,0.8158745629207045,,,,,
ld50_zhu,4,Regression,Grande Closed (Text),,,0.817189735575674,,,,,
ld50_zhu,4,Regression,CLAMP,,,0.8333365616850762,,,,,
ld50_zhu,4,Regression,coati2,,,0.819627067181587,,,,,
ld50_zhu,5,Regression,Barlow Closed (Text),,,0.8134401463622178,,,,,
ld50_zhu,5,Regression,Grande Closed (Text),,,0.8148864512425685,,,,,
ld50_zhu,5,Regression,CLAMP,,,0.827038193843126,,,,,
ld50_zhu,5,Regression,coati2,,,0.8180316782362944,,,,,
ld50_zhu,6,Regression,Barlow Closed (Text),,,0.7976675335033331,,,,,
ld50_zhu,6,Regression,Grande Closed (Text),,,0.7741582105155188,,,,,
ld50_zhu,6,Regression,CLAMP,,,0.8403845335894036,,,,,
ld50_zhu,6,Regression,coati2,,,0.759337273726848,,,,,
ld50_zhu,7,Regression,Barlow Closed (Text),,,0.874878115456171,,,,,
ld50_zhu,7,Regression,Grande Closed (Text),,,0.8688842468768511,,,,,
ld50_zhu,7,Regression,CLAMP,,,0.90264547280785,,,,,
ld50_zhu,7,Regression,coati2,,,0.8648016751284836,,,,,
ld50_zhu,8,Regression,Barlow Closed (Text),,,0.7131915372922281,,,,,
ld50_zhu,8,Regression,Grande Closed (Text),,,0.7142362071028956,,,,,
ld50_zhu,8,Regression,CLAMP,,,0.7651752593837174,,,,,
ld50_zhu,8,Regression,coati2,,,0.7243444319248196,,,,,
ld50_zhu,9,Regression,Barlow Closed (Text),,,0.7267515888864339,,,,,
ld50_zhu,9,Regression,Grande Closed (Text),,,0.736303105930733,,,,,
ld50_zhu,9,Regression,CLAMP,,,0.7716523661049595,,,,,
ld50_zhu,9,Regression,coati2,,,0.7292692784482168,,,,,
delaney,0,Regression,Barlow Closed (Text),,,0.5261645112065321,,,,,
delaney,0,Regression,Grande Closed (Text),,,0.5809842702917187,,,,,
delaney,0,Regression,CLAMP,,,0.5663460556435352,,,,,
delaney,0,Regression,coati2,,,0.5629015126387027,,,,,
delaney,1,Regression,Barlow Closed (Text),,,0.7259757233091593,,,,,
delaney,1,Regression,Grande Closed (Text),,,0.6536922053315968,,,,,
delaney,1,Regression,CLAMP,,,0.7476696132754698,,,,,
delaney,1,Regression,coati2,,,0.6355750243309821,,,,,
delaney,2,Regression,Barlow Closed (Text),,,0.9051038663611218,,,,,
delaney,2,Regression,Grande Closed (Text),,,0.7272039780651783,,,,,
delaney,2,Regression,CLAMP,,,0.7462530842107893,,,,,
delaney,2,Regression,coati2,,,0.6975233104250917,,,,,
delaney,3,Regression,Barlow Closed (Text),,,0.7867292577273748,,,,,
delaney,3,Regression,Grande Closed (Text),,,0.6580207314718723,,,,,
delaney,3,Regression,CLAMP,,,0.6282591517589915,,,,,
delaney,3,Regression,coati2,,,0.6274923412502071,,,,,
delaney,4,Regression,Barlow Closed (Text),,,0.5369568631489713,,,,,
delaney,4,Regression,Grande Closed (Text),,,0.5353744776192763,,,,,
delaney,4,Regression,CLAMP,,,0.5417781974120608,,,,,
delaney,4,Regression,coati2,,,0.5158515929468552,,,,,
delaney,5,Regression,Barlow Closed (Text),,,0.8411787220608063,,,,,
delaney,5,Regression,Grande Closed (Text),,,0.5887514873814378,,,,,
delaney,5,Regression,CLAMP,,,0.6552779678177066,,,,,
delaney,5,Regression,coati2,,,0.5785003512767934,,,,,
delaney,6,Regression,Barlow Closed (Text),,,0.7813431471068769,,,,,
delaney,6,Regression,Grande Closed (Text),,,0.6811103975473328,,,,,
delaney,6,Regression,CLAMP,,,0.6455506617164829,,,,,
delaney,6,Regression,coati2,,,0.6659898861961876,,,,,
delaney,7,Regression,Barlow Closed (Text),,,0.7910812633280725,,,,,
delaney,7,Regression,Grande Closed (Text),,,0.6635603670929288,,,,,
delaney,7,Regression,CLAMP,,,0.6067780305946535,,,,,
delaney,7,Regression,coati2,,,0.6289015355470883,,,,,
delaney,8,Regression,Barlow Closed (Text),,,0.7481230729689663,,,,,
delaney,8,Regression,Grande Closed (Text),,,0.6514585759744476,,,,,
delaney,8,Regression,CLAMP,,,0.6274374399194885,,,,,
delaney,8,Regression,coati2,,,0.582778380961671,,,,,
delaney,9,Regression,Barlow Closed (Text),,,0.7824737064210867,,,,,
delaney,9,Regression,Grande Closed (Text),,,0.7095436188176124,,,,,
delaney,9,Regression,CLAMP,,,0.661480768555589,,,,,
delaney,9,Regression,coati2,,,0.5762542953709047,,,,,
half_life_obach,0,Regression,Barlow Closed (Text),,,,0.1696734123141758,,,,
half_life_obach,0,Regression,Grande Closed (Text),,,,0.2229898563046012,,,,
half_life_obach,0,Regression,CLAMP,,,,0.16651498382275,,,,
half_life_obach,0,Regression,coati2,,,,0.1463939103042501,,,,
half_life_obach,1,Regression,Barlow Closed (Text),,,,0.1410668236313038,,,,
half_life_obach,1,Regression,Grande Closed (Text),,,,0.2410413273010468,,,,
half_life_obach,1,Regression,CLAMP,,,,0.0712550620866614,,,,
half_life_obach,1,Regression,coati2,,,,0.0919506470375827,,,,
half_life_obach,2,Regression,Barlow Closed (Text),,,,0.1070234582858934,,,,
half_life_obach,2,Regression,Grande Closed (Text),,,,0.3430008459600912,,,,
half_life_obach,2,Regression,CLAMP,,,,0.1236057298036493,,,,
half_life_obach,2,Regression,coati2,,,,0.0623762134587784,,,,
half_life_obach,3,Regression,Barlow Closed (Text),,,,0.1736564905275035,,,,
half_life_obach,3,Regression,Grande Closed (Text),,,,0.3359044491933368,,,,
half_life_obach,3,Regression,CLAMP,,,,0.1018661846051625,,,,
half_life_obach,3,Regression,coati2,,,,0.1536985613242503,,,,
half_life_obach,4,Regression,Barlow Closed (Text),,,,0.114186974185531,,,,
half_life_obach,4,Regression,Grande Closed (Text),,,,0.1643091552233336,,,,
half_life_obach,4,Regression,CLAMP,,,,0.2134820451897662,,,,
half_life_obach,4,Regression,coati2,,,,0.2644073901658575,,,,
half_life_obach,5,Regression,Barlow Closed (Text),,,,0.0708040076647992,,,,
half_life_obach,5,Regression,Grande Closed (Text),,,,0.2390763042258375,,,,
half_life_obach,5,Regression,CLAMP,,,,0.1429089794611419,,,,
half_life_obach,5,Regression,coati2,,,,0.2577752194601757,,,,
half_life_obach,6,Regression,Barlow Closed (Text),,,,0.1296045175574699,,,,
half_life_obach,6,Regression,Grande Closed (Text),,,,0.1999653390875735,,,,
half_life_obach,6,Regression,CLAMP,,,,0.1130299681587293,,,,
half_life_obach,6,Regression,coati2,,,,0.135312112842018,,,,
half_life_obach,7,Regression,Barlow Closed (Text),,,,0.1598952102120404,,,,
half_life_obach,7,Regression,Grande Closed (Text),,,,0.273614834674429,,,,
half_life_obach,7,Regression,CLAMP,,,,0.128813411805478,,,,
half_life_obach,7,Regression,coati2,,,,0.1686811662645518,,,,
half_life_obach,8,Regression,Barlow Closed (Text),,,,0.2359406393165689,,,,
half_life_obach,8,Regression,Grande Closed (Text),,,,0.1992929157395031,,,,
half_life_obach,8,Regression,CLAMP,,,,0.145891583566684,,,,
half_life_obach,8,Regression,coati2,,,,0.2214585140517648,,,,
half_life_obach,9,Regression,Barlow Closed (Text),,,,0.1836875716321007,,,,
half_life_obach,9,Regression,Grande Closed (Text),,,,0.2031248587615424,,,,
half_life_obach,9,Regression,CLAMP,,,,0.3117764961388335,,,,
half_life_obach,9,Regression,coati2,,,,0.2095499814969228,,,,
half_life_obach,0,Regression,Autoreg Only,,,,0.09949804246469138,,,,
half_life_obach,1,Regression,Autoreg Only,,,,0.03278844051981203,,,,
half_life_obach,2,Regression,Autoreg Only,,,,0.12497797645879354,,,,
half_life_obach,3,Regression,Autoreg Only,,,,0.058826471082351305,,,,
half_life_obach,4,Regression,Autoreg Only,,,,0.10812961334342701,,,,
half_life_obach,5,Regression,Autoreg Only,,,,0.1657154422322335,,,,
half_life_obach,6,Regression,Autoreg Only,,,,0.10207399870937729,,,,
half_life_obach,7,Regression,Autoreg Only,,,,0.11281234116215554,,,,
half_life_obach,8,Regression,Autoreg Only,,,,0.06829710459042083,,,,
half_life_obach,9,Regression,Autoreg Only,,,,0.14156591797849702,,,,
